,score,read,pending,following,favorite,have,abandoned,Magia,Mecha,Demonios,Género Bender,Realidad Virtual,Drama,Niños,Guerra,Harem,Vampiros,Horror,Acción,Realidad,Traps,Militar,Crimen,Recuentos de la vida,Apocalíptico,Psicológico,Misterio,Musica,Extranjero,Samurái,Girls Love,Telenovela,Policiaco,Animación,Parodia,Deporte,Supervivencia,Aventura,Oeste,Superpoderes,Ecchi,Tragedia,Fantasia,Gore,Boys Love,Reencarnación,Sobrenatural,Vida Escolar,Historia,Romance,Ciencia Ficción,Thriller,Ciberpunk,Artes Marciales,Comedia,Familia,chapters_count,type_score,demography_score,book_status_score
80,5.0,2200.0,1800.0,2800.0,1000.0,565.0,391.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,1,1,0,3.0,6.638798999779363,5.720540696002301,0
81,7.5,3200.0,2300.0,3400.0,953.0,589.0,246.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,6.0,6.638798999779363,5.720540696002301,0
82,8.99,2200.0,2400.0,3500.0,584.0,301.0,188.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,16.0,6.638798999779363,5.720540696002301,1
83,0.0,3700.0,1600.0,2300.0,643.0,388.0,246.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,6.0,6.638798999779363,5.720540696002301,0
84,0.0,617.0,1200.0,2300.0,716.0,334.0,232.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,2.0,6.638798999779363,5.720540696002301,1
85,8.65,3600.0,992.0,855.0,296.0,124.0,64.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,11.0,6.638798999779363,5.720540696002301,0
86,7.0,1700.0,1500.0,2900.0,506.0,305.0,456.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2.0,6.638798999779363,5.720540696002301,0
87,9.0,4000.0,1300.0,2400.0,829.0,326.0,113.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,9.0,6.638798999779363,5.720540696002301,0
88,10.0,858.0,1200.0,1500.0,384.0,234.0,133.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,9.0,6.638798999779363,5.720540696002301,0
89,6.0,2600.0,2700.0,3500.0,1200.0,734.0,346.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,20.0,6.638798999779363,5.720540696002301,0
90,10.0,1200.0,654.0,507.0,127.0,68.0,50.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,10.0,6.638798999779363,5.720540696002301,0
91,8.5,3400.0,1200.0,1200.0,538.0,299.0,101.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,7.0,6.638798999779363,5.720540696002301,0
92,10.0,2900.0,2700.0,5000.0,1400.0,836.0,684.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,11.0,6.638798999779363,5.720540696002301,0
93,0.0,4000.0,1000.0,1200.0,823.0,373.0,99.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,7.0,6.638798999779363,5.720540696002301,0
94,0.0,4700.0,1500.0,2100.0,1200.0,397.0,120.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,7.0,6.638798999779363,5.720540696002301,0
95,0.0,2100.0,1500.0,952.0,704.0,304.0,156.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,12.0,6.638798999779363,5.720540696002301,0
96,9.0,622.0,2700.0,6300.0,1300.0,643.0,404.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,3.0,6.638798999779363,5.720540696002301,1
97,7.0,2100.0,1600.0,2300.0,619.0,297.0,257.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8.0,6.638798999779363,5.720540696002301,1
98,0.0,1700.0,1500.0,3300.0,474.0,298.0,240.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,20.0,6.638798999779363,5.720540696002301,0
99,9.57,9700.0,4400.0,7200.0,4800.0,1200.0,361.0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,14.0,6.638798999779363,5.720540696002301,0
100,10.0,1600.0,788.0,729.0,444.0,198.0,114.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,5.0,6.638798999779363,5.720540696002301,0
101,10.0,1400.0,2400.0,3100.0,834.0,521.0,285.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,6.0,6.638798999779363,5.720540696002301,0
102,10.0,1900.0,619.0,640.0,314.0,170.0,84.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,7.0,6.638798999779363,5.720540696002301,0
103,8.81,1100.0,2800.0,4000.0,596.0,340.0,321.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,87.0,6.638798999779363,5.720540696002301,0
104,9.14,8400.0,3300.0,3200.0,1700.0,708.0,214.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,6.0,6.638798999779363,5.720540696002301,0
105,8.0,2400.0,1600.0,1700.0,388.0,203.0,126.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,10.0,6.638798999779363,5.720540696002301,0
106,0.0,564.0,1400.0,3500.0,407.0,211.0,260.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2.0,6.638798999779363,5.720540696002301,1
107,0.0,4500.0,2200.0,2300.0,895.0,512.0,202.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,6.0,6.638798999779363,5.720540696002301,0
108,0.0,1900.0,4100.0,6700.0,1700.0,903.0,718.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1.0,6.638798999779363,5.720540696002301,1
109,10.0,1100.0,4000.0,5600.0,2200.0,1600.0,1200.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52.0,6.638798999779363,5.720540696002301,1
110,9.0,3500.0,1900.0,2200.0,1200.0,484.0,174.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5.0,6.638798999779363,5.720540696002301,0
111,8.8,1300.0,3000.0,4500.0,403.0,176.0,234.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,48.0,6.638798999779363,5.720540696002301,1
112,8.0,6000.0,3000.0,3300.0,1200.0,636.0,276.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,8.0,6.638798999779363,5.720540696002301,0
113,8.5,9600.0,3100.0,4900.0,3000.0,1100.0,314.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,11.0,6.638798999779363,5.720540696002301,0
114,7.0,2600.0,1500.0,2200.0,822.0,400.0,230.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,8.0,6.638798999779363,5.720540696002301,0
115,10.0,4500.0,3500.0,7200.0,3100.0,1100.0,364.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,14.0,6.638798999779363,5.720540696002301,0
116,0.0,1600.0,1000.0,1400.0,412.0,242.0,134.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,10.0,6.638798999779363,5.720540696002301,0
117,10.0,10300.0,3100.0,3400.0,2900.0,1100.0,345.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,4.0,6.638798999779363,5.720540696002301,0
118,9.23,7200.0,5300.0,10700.0,4200.0,1200.0,397.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,23.0,6.638798999779363,5.720540696002301,0
119,7.0,8500.0,2200.0,3400.0,1300.0,608.0,245.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,6.0,6.638798999779363,5.720540696002301,0
120,0.0,1200.0,294.0,854.0,202.0,81.0,30.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,4.0,6.638798999779363,5.720540696002301,0
121,7.0,1600.0,573.0,519.0,327.0,153.0,35.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,6.0,6.638798999779363,5.720540696002301,0
122,0.0,1500.0,1400.0,1800.0,803.0,268.0,84.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,16.0,6.638798999779363,5.720540696002301,0
123,0.0,530.0,2000.0,3300.0,652.0,429.0,236.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,3.0,6.638798999779363,5.720540696002301,1
124,10.0,1600.0,5700.0,7900.0,2000.0,1000.0,444.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,21.0,6.638798999779363,5.720540696002301,1
125,9.0,5100.0,3100.0,3900.0,1500.0,762.0,315.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,16.0,6.638798999779363,5.720540696002301,0
126,9.83,15400.0,4700.0,6700.0,7100.0,1500.0,370.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,7.0,6.638798999779363,5.720540696002301,0
127,9.0,7800.0,2200.0,3500.0,2400.0,735.0,217.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,6.0,6.638798999779363,5.720540696002301,0
128,0.0,969.0,2500.0,4400.0,996.0,543.0,355.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,4.0,6.638798999779363,5.720540696002301,0
129,8.5,637.0,4200.0,6500.0,514.0,242.0,242.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,128.0,6.638798999779363,5.720540696002301,1
130,6.33,5600.0,2200.0,2700.0,872.0,499.0,539.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,9.0,6.638798999779363,5.720540696002301,0
131,9.0,902.0,1700.0,2300.0,459.0,284.0,264.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,7.0,6.638798999779363,5.720540696002301,0
132,10.0,7900.0,2900.0,2600.0,1900.0,863.0,208.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,6.0,6.638798999779363,5.720540696002301,0
133,8.67,4100.0,2800.0,3500.0,1500.0,664.0,230.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,8.0,6.638798999779363,5.720540696002301,0
134,9.0,8400.0,3700.0,6700.0,2800.0,1400.0,666.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,6.0,6.638798999779363,5.720540696002301,0
135,7.75,5800.0,2600.0,3200.0,2400.0,882.0,288.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6.0,6.638798999779363,5.720540696002301,0
136,10.0,7600.0,6700.0,10900.0,5700.0,1600.0,514.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,18.0,6.638798999779363,5.720540696002301,0
137,9.13,20700.0,13200.0,15200.0,8800.0,2300.0,673.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,60.0,6.638798999779363,5.720540696002301,0
138,10.0,9600.0,3500.0,4500.0,2000.0,901.0,373.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,15.0,6.638798999779363,5.720540696002301,0
139,8.0,5000.0,1700.0,2000.0,922.0,406.0,130.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,6.0,6.638798999779363,5.720540696002301,0
140,8.69,357.0,1300.0,4200.0,555.0,174.0,202.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,14.0,6.638798999779363,5.720540696002301,1
141,9.0,298.0,1600.0,3300.0,823.0,346.0,134.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,48.0,6.638798999779363,5.720540696002301,1
142,0.0,506.0,1400.0,1900.0,485.0,328.0,171.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.0,6.638798999779363,5.720540696002301,1
143,0.0,928.0,2200.0,5000.0,1600.0,1000.0,535.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,3.0,6.638798999779363,5.720540696002301,1
144,7.0,5600.0,2000.0,1900.0,935.0,575.0,253.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,6.0,6.638798999779363,5.720540696002301,0
145,7.0,5000.0,2800.0,4000.0,1300.0,622.0,242.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,6.0,6.638798999779363,5.720540696002301,0
146,9.5,3100.0,1900.0,1500.0,1000.0,536.0,238.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,8.0,6.638798999779363,5.720540696002301,0
147,9.0,264.0,1300.0,3100.0,349.0,136.0,178.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,10.0,6.638798999779363,5.720540696002301,1
148,10.0,4000.0,2700.0,3300.0,1400.0,656.0,343.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,14.0,6.638798999779363,5.720540696002301,0
149,9.02,908.0,1500.0,3800.0,487.0,284.0,376.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2.0,6.638798999779363,5.720540696002301,1
150,0.0,337.0,835.0,2100.0,465.0,360.0,233.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3.0,6.638798999779363,5.720540696002301,1
151,9.21,1600.0,3600.0,8400.0,1700.0,676.0,583.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,15.0,6.638798999779363,5.720540696002301,1
152,8.92,1600.0,741.0,1100.0,179.0,110.0,108.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,9.0,6.638798999779363,5.720540696002301,0
153,0.0,4600.0,2000.0,2800.0,865.0,466.0,249.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,7.0,6.638798999779363,5.720540696002301,0
154,9.0,4400.0,1900.0,1600.0,1100.0,467.0,159.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,7.0,6.638798999779363,5.720540696002301,0
155,9.0,8100.0,2200.0,3600.0,3400.0,807.0,226.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,6.0,6.638798999779363,5.720540696002301,0
156,0.0,2200.0,386.0,485.0,590.0,169.0,45.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1.0,6.638798999779363,5.720540696002301,1
157,7.5,2500.0,2200.0,4000.0,1500.0,1100.0,680.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,27.0,6.638798999779363,5.720540696002301,0
158,10.0,474.0,1700.0,2500.0,579.0,258.0,121.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,8.0,6.638798999779363,5.720540696002301,1
159,9.5,1300.0,1400.0,2000.0,751.0,353.0,136.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,13.0,6.638798999779363,5.720540696002301,0
160,0.0,1600.0,1300.0,1700.0,486.0,339.0,123.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,8.0,6.638798999779363,5.720540696002301,0
161,9.5,1500.0,4100.0,10600.0,3700.0,1900.0,1200.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,77.0,6.638798999779363,5.720540696002301,1
162,9.0,1500.0,1600.0,2500.0,877.0,633.0,413.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,23.0,6.638798999779363,5.720540696002301,0
163,0.0,1700.0,1200.0,1200.0,633.0,288.0,137.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,9.0,6.638798999779363,5.720540696002301,0
164,9.0,6800.0,1700.0,1700.0,1700.0,605.0,142.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,4.0,6.638798999779363,5.720540696002301,0
165,0.0,1500.0,2100.0,3600.0,745.0,514.0,425.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.0,6.638798999779363,5.720540696002301,0
166,9.0,1300.0,3300.0,7100.0,1800.0,1100.0,529.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,33.0,6.638798999779363,5.720540696002301,0
167,9.22,460.0,3100.0,4000.0,553.0,249.0,177.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,264.0,6.638798999779363,5.720540696002301,0
168,6.0,2700.0,562.0,682.0,439.0,158.0,81.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2.0,6.638798999779363,5.720540696002301,0
