,score
2552,7.0
1413,7.92
513,9.0
13294,8.48
5064,8.98
10986,10.0
15801,0.0
1744,0.0
12400,8.52
11406,9.0
8033,0.0
6076,7.0
17786,0.0
1653,9.0
3900,9.01
11501,6.0
3191,5.0
5851,9.01
15759,0.0
17325,5.0
5677,0.0
12625,9.03
4466,0.0
16486,8.77
8158,8.22
6274,9.23
9113,8.22
8944,8.63
5900,9.5
12218,7.0
4819,8.9
11230,0.0
15704,8.8
1382,10.0
16470,9.0
892,0.0
117,10.0
160,0.0
3673,8.15
13908,0.0
10975,6.5
1974,0.0
8559,8.03
7937,8.48
11941,0.0
8443,8.24
11712,9.12
922,7.5
17700,9.33
15232,10.0
10846,9.0
16372,10.0
11806,9.23
5464,8.25
9915,6.17
14304,8.0
4668,8.24
2768,8.88
16998,0.0
17076,8.0
2006,7.89
7773,8.38
9063,0.0
8948,8.23
11188,8.0
4632,0.0
11617,8.84
13163,8.0
2163,8.92
15701,10.0
6012,9.0
13522,9.13
7504,8.21
16943,0.0
10160,9.03
16740,0.0
10791,6.87
7902,10.0
8541,8.48
2776,8.92
7651,7.0
8396,8.62
13985,9.0
16008,8.53
2013,0.0
3936,0.0
4222,1.0
6411,10.0
9008,8.09
7704,0.0
15846,9.27
14415,10.0
1697,8.0
3680,0.0
2355,8.2
18372,7.67
12431,5.0
2337,8.1
6401,8.33
16076,8.59
6652,8.25
17906,8.94
10918,0.0
7866,7.0
15399,9.2
10005,6.17
15435,7.0
5303,9.0
11512,8.37
4684,8.74
307,7.0
3959,9.18
12617,0.0
7065,8.65
5090,8.98
13343,8.73
13685,7.8
11525,9.01
11067,5.33
4221,9.03
2379,9.0
9394,8.13
9488,7.31
12844,7.41
8546,8.12
16515,0.0
5564,10.0
7823,8.79
613,9.21
1300,0.0
9796,9.0
13184,0.0
11215,8.44
18469,0.0
4596,0.0
18472,5.29
13654,7.88
3675,8.51
16364,10.0
13577,8.11
15004,7.5
18988,8.38
3695,10.0
756,0.0
13088,0.0
1363,0.0
880,9.0
16979,9.67
8438,7.0
6282,7.75
10635,8.84
9641,8.45
17117,0.0
6493,8.82
4546,8.89
7274,8.57
499,10.0
1566,0.0
14298,0.0
16132,7.68
14287,8.0
3041,8.33
16530,8.76
14214,10.0
10315,8.4
2421,8.99
3826,0.0
917,8.75
1772,10.0
4001,3.0
2081,9.08
18497,10.0
3840,8.56
11656,8.65
3797,8.5
3542,8.0
6579,10.0
15916,0.0
16162,8.52
6057,7.0
14177,8.0
10899,0.0
4713,0.0
12737,7.0
6851,9.02
12800,0.0
1271,0.0
1839,8.12
4306,8.22
10636,0.0
4092,8.75
2007,8.06
11968,8.57
2079,6.57
18837,0.0
17647,10.0
988,9.5
9511,8.0
18731,0.0
2203,6.8
691,9.0
6224,6.0
15907,8.76
9969,0.0
7676,8.54
9029,8.15
4054,8.47
8521,8.39
10782,8.0
7840,10.0
11726,8.56
6345,3.0
16494,8.59
3828,10.0
11375,0.0
8577,8.44
12074,10.0
5912,9.5
208,7.0
14396,0.0
1553,8.88
13867,10.0
6681,8.0
19029,8.61
3683,0.0
15320,8.0
17638,0.0
4963,8.68
13029,0.0
3830,9.75
5485,7.0
3393,0.0
4138,7.5
14037,0.0
7729,8.64
10167,6.5
13065,8.93
18675,8.96
16759,8.53
5972,7.0
12148,9.06
16728,2.0
12434,8.76
9674,8.34
2546,8.4
12810,9.08
17756,8.58
12688,8.74
15008,0.0
3466,0.0
1761,0.0
13490,3.91
9392,8.3
6510,7.0
7048,8.48
18772,0.0
8903,8.03
3898,8.91
251,9.33
17384,9.5
7720,8.76
18251,0.0
7098,8.97
11213,9.04
11178,0.0
17058,5.5
14602,0.0
15142,9.75
434,10.0
8336,0.0
6776,8.76
3607,0.0
16305,9.0
8826,8.36
11884,0.0
9906,9.07
10632,8.0
9194,9.0
9242,7.76
12553,0.0
7712,8.75
6103,9.02
830,6.67
6088,0.0
2476,7.0
8073,8.1
5410,8.0
9878,5.5
1905,7.42
12911,8.95
8000,8.43
3354,9.06
5236,8.19
6659,10.0
14674,9.0
15779,0.0
7596,8.49
18799,8.44
2752,8.67
5609,8.93
11248,9.11
8089,8.67
643,9.5
10548,6.53
9857,9.5
4094,8.64
19003,0.0
7646,10.0
2044,9.14
6694,8.67
3239,9.5
9873,6.0
9821,6.86
4037,7.89
12053,8.87
2469,0.0
16451,0.0
1168,0.0
2178,8.0
1150,0.0
13203,7.37
12080,0.0
15247,0.0
18847,8.56
5078,8.82
6163,6.0
2917,5.6
2091,8.73
17848,10.0
10082,0.0
17451,6.67
10462,8.0
14195,9.33
299,9.0
17191,0.0
10623,6.17
15749,0.0
8644,0.0
2985,9.0
6824,9.0
16665,10.0
15762,0.0
13994,8.5
14615,0.0
6832,6.0
14572,8.33
5416,10.0
4420,8.94
3780,0.0
18566,0.0
7808,0.0
4622,9.09
16091,0.0
5254,7.86
10170,8.67
4214,7.0
15877,10.0
14137,0.0
2405,6.57
14409,8.0
10286,9.25
5763,8.0
10842,9.11
13870,9.0
17552,0.0
19023,8.28
17010,10.0
5498,9.05
13438,8.34
7332,8.4
14535,7.0
11989,8.72
15727,5.0
2472,7.0
18867,7.91
17359,6.5
181,7.5
2637,9.18
8038,8.47
6927,9.14
14761,7.8
14828,8.88
10099,9.08
8341,8.95
11403,9.16
10009,9.11
18507,8.0
3333,8.33
7010,8.8
12061,8.77
14574,5.5
5168,8.24
11772,0.0
9223,8.07
14680,7.5
2316,10.0
2342,5.73
3270,7.0
7689,4.0
2659,9.6
2969,10.0
8350,5.0
13709,8.0
8441,0.0
11046,8.5
8465,7.52
7677,4.0
3047,6.44
7152,9.0
14401,0.0
7169,0.0
10201,10.0
5393,9.13
3207,9.5
1091,0.0
5053,8.52
6649,9.12
1634,8.72
15615,9.25
508,9.0
18277,8.9
5670,8.0
14665,8.0
5507,9.03
16541,10.0
1812,8.9
5029,8.8
11622,0.0
16423,0.0
7222,8.77
3010,9.71
3084,0.0
459,8.75
14203,9.0
17702,8.67
3915,8.42
10903,6.0
8609,7.39
6415,8.85
4733,0.0
1607,8.68
10826,9.07
10158,7.0
13169,8.39
12528,7.0
18249,0.0
11387,9.22
18990,8.7
16527,9.13
18024,0.0
18122,8.5
16948,9.0
11068,9.0
17350,6.83
17,10.0
1846,7.39
18556,10.0
17662,0.0
13266,8.15
15021,6.33
3106,0.0
6308,8.81
3746,10.0
1108,10.0
17595,0.0
3014,9.24
13846,10.0
14355,10.0
4242,0.0
16280,10.0
16347,7.0
7615,8.69
1874,8.72
10071,7.67
12317,8.28
4391,8.92
2963,7.09
11535,9.0
9314,7.59
17244,0.0
7338,8.58
1985,0.0
9071,7.83
151,9.21
7496,7.0
265,9.17
6403,7.0
7426,0.0
17476,10.0
16437,8.64
13569,6.89
13036,10.0
6454,8.0
4105,8.73
9373,8.14
5708,0.0
9476,8.61
17290,0.0
3772,9.21
12760,8.1
4339,8.79
16299,9.67
631,0.0
9705,10.0
5061,8.16
861,0.0
4767,0.0
14794,7.5
11603,7.0
12119,0.0
12661,8.61
7454,8.72
14724,7.67
13567,8.53
6459,0.0
4259,0.0
10164,9.0
18696,0.0
13748,6.0
8892,8.08
15472,8.4
5490,10.0
16893,0.0
7442,10.0
17095,10.0
6925,9.0
6127,9.0
12377,8.46
12974,7.83
9709,0.0
8676,8.54
14248,9.0
416,9.0
2889,9.0
11822,0.0
3021,0.0
16644,8.31
8416,8.83
9690,10.0
9300,7.76
1516,0.0
4998,8.74
11310,8.0
11805,8.97
7371,8.92
5802,0.0
18066,10.0
16569,0.0
11773,8.99
16336,9.08
14783,7.0
10790,8.89
8841,8.21
15676,9.0
10956,9.33
3690,0.0
6599,10.0
330,0.0
8039,8.43
1864,0.0
15409,7.67
5421,8.0
12146,9.08
5426,0.0
3060,0.0
16758,8.51
6584,5.5
4329,10.0
12322,8.66
4414,8.5
11122,9.09
14582,8.0
2335,7.0
15292,9.0
9694,8.65
5218,5.27
18330,9.17
18365,10.0
5405,0.0
6573,10.0
2831,7.0
5040,0.0
14998,6.5
12120,7.0
17025,10.0
6973,9.5
1949,8.43
10928,10.0
930,7.5
2737,0.0
2246,9.0
13552,6.5
2570,8.84
15568,0.0
13760,9.67
16824,8.99
243,8.61
5322,0.0
1617,0.0
1793,7.96
12069,8.91
1845,7.62
12396,0.0
7766,8.6
1527,8.28
17759,9.0
277,7.75
10329,9.5
3432,0.0
11469,0.0
4750,6.0
9220,8.76
14943,8.83
6866,9.21
12546,8.82
18937,0.0
9279,8.16
17086,8.97
6600,7.0
19,9.75
17678,8.25
633,5.5
2196,7.5
13920,9.0
1955,8.25
1122,0.0
11567,0.0
11397,8.5
107,0.0
656,8.0
1303,0.0
5257,7.26
10195,7.63
13995,9.0
16543,8.29
12170,8.74
4278,8.37
8363,8.31
19038,8.0
9038,8.03
3671,0.0
18828,0.0
11701,8.0
6614,8.83
4935,0.0
4186,10.0
360,0.0
9273,0.0
1852,8.07
15191,0.0
8865,0.0
12510,8.75
5422,10.0
3645,6.0
6148,7.5
13469,8.44
5899,8.0
13602,9.67
8667,8.79
18454,10.0
12802,8.5
2113,0.0
4089,10.0
10473,10.0
17743,9.0
345,10.0
7468,7.0
9450,8.5
3027,8.63
109,10.0
1569,0.0
16460,8.96
15713,8.76
5559,8.0
5850,8.76
18390,7.6
13800,9.75
3560,0.0
456,10.0
600,0.0
1302,8.0
965,9.13
18517,0.0
14978,0.0
10485,4.78
13691,10.0
12615,9.08
2529,8.67
15370,9.0
9520,7.92
1425,0.0
3732,9.0
11454,9.0
15176,8.67
11373,9.17
13026,8.66
7262,8.0
16622,8.96
10524,9.0
12777,8.86
11329,8.0
843,0.0
1642,0.0
11056,8.66
1211,0.0
15274,9.5
15449,9.3
13631,9.0
11868,8.79
821,10.0
11605,0.0
16355,10.0
597,0.0
16415,9.27
10697,0.0
15677,0.0
14350,8.58
7969,7.0
11163,0.0
5546,10.0
3134,8.5
10783,8.0
10269,7.67
11020,9.0
4201,8.42
17636,0.0
15119,0.0
8763,8.18
4555,0.0
17207,10.0
12619,9.5
8054,0.0
3252,5.5
9574,7.38
1824,7.78
751,10.0
11129,9.04
7981,8.32
15852,10.0
15514,8.44
3453,5.33
5245,8.04
5348,9.01
10312,0.0
1530,0.0
5492,9.33
11117,0.0
15141,10.0
1356,7.48
6708,9.5
6892,9.5
11045,8.79
12354,0.0
16829,0.0
17772,10.0
9403,7.99
6587,9.12
3149,0.0
8679,8.0
14766,8.75
18939,0.0
17691,0.0
11790,7.79
14318,0.0
9080,8.96
1409,8.86
2853,6.5
9265,7.89
2093,8.0
14834,8.05
2669,9.13
9164,8.18
15940,8.68
18177,0.0
8561,7.99
10890,9.0
11253,10.0
12867,8.41
8165,8.74
16719,8.65
18557,7.71
13430,8.45
12924,8.18
976,8.0
14714,10.0
3933,8.64
8435,10.0
13001,0.0
18071,8.76
17049,10.0
12681,7.59
14458,6.75
18951,8.88
18555,8.0
13996,9.67
18634,0.0
17399,8.33
14969,8.0
7999,8.62
739,8.36
1148,8.76
250,0.0
15454,8.8
18132,0.0
6451,7.0
7130,9.0
4761,7.26
12663,8.0
15892,10.0
5893,0.0
6063,9.0
10150,8.25
9427,7.7
1857,7.79
13493,7.97
5973,10.0
5541,7.0
4205,0.0
15092,8.83
12219,0.0
2522,0.0
14321,0.0
11261,9.09
6787,9.15
6325,8.9
15914,0.0
9383,8.13
11929,8.61
541,9.0
15626,8.06
15809,0.0
8958,6.93
17778,9.0
14289,8.0
1030,0.0
5947,9.0
3385,8.5
1836,8.91
14933,0.0
8655,2.0
11400,0.0
1885,7.32
3071,7.0
4739,0.0
6596,7.0
14449,8.0
9117,8.26
872,8.5
7730,8.42
10028,10.0
12714,8.82
7509,8.08
12564,9.04
13511,8.0
11894,8.95
5673,10.0
2628,7.0
17472,9.6
9567,7.97
14347,0.0
8167,7.0
3046,9.0
3231,9.5
2701,7.4
3489,0.0
7670,8.37
17560,0.0
10404,10.0
1174,10.0
14235,0.0
7731,8.66
9456,8.73
3550,7.0
6097,8.94
3253,9.04
5809,8.0
8464,5.0
3123,8.33
1594,5.0
11436,9.18
15623,7.83
7875,8.92
17029,10.0
11112,0.0
311,10.0
14702,6.33
5578,10.0
7659,10.0
3005,6.4
7153,0.0
14666,6.5
4921,8.56
11883,8.72
13865,8.71
13652,0.0
4444,7.89
7489,8.6
9130,0.0
12952,8.19
1589,8.67
12975,0.0
18822,0.0
7930,8.56
16416,7.5
18434,0.0
18692,8.63
1833,7.87
16696,0.0
13582,8.4
2975,9.11
2497,9.18
972,9.25
6519,9.15
11477,0.0
14074,8.75
466,0.0
4286,0.0
2427,8.47
14505,7.0
10682,10.0
11950,8.44
14576,7.67
6770,9.0
14026,9.64
18244,0.0
578,8.0
1727,7.96
16847,8.43
9297,8.25
17289,0.0
3482,0.0
7012,8.5
15786,0.0
15875,0.0
7673,9.0
9219,8.1
12880,8.13
15017,8.53
4933,10.0
17703,8.57
6648,8.0
4381,0.0
2744,10.0
5753,8.5
934,8.66
12442,8.86
17022,0.0
4227,8.0
1564,8.21
8434,8.14
1020,7.0
5976,8.5
4612,0.0
11593,8.33
15041,8.72
1386,9.0
4014,0.0
6730,8.56
14915,0.0
7369,8.13
10273,7.0
16592,8.75
13939,8.0
1712,7.49
8419,0.0
7756,8.73
9397,8.0
10389,9.5
1822,7.15
10253,7.5
9998,0.0
15124,0.0
17015,8.0
15692,10.0
5019,8.73
2296,7.0
4417,9.2
14707,8.33
2064,8.75
4000,0.0
5117,9.03
14735,8.33
4064,0.0
17796,10.0
17935,0.0
10238,9.0
2731,9.5
13807,9.94
16073,0.0
9169,8.87
15966,8.44
2416,7.36
6474,8.59
13895,9.89
14697,5.0
5023,8.84
6347,8.83
1132,9.0
4979,7.36
594,10.0
9679,7.72
15703,0.0
13003,7.6
6981,10.0
7398,8.23
12921,8.71
6853,0.0
3439,0.0
10712,9.0
84,0.0
13146,8.53
9552,8.18
792,10.0
11563,9.0
3469,8.99
13019,8.0
13623,9.69
5336,6.0
12427,10.0
10805,8.83
8867,0.0
10576,0.0
804,10.0
9321,8.5
7205,0.0
13323,8.19
17727,10.0
4452,8.0
8629,8.13
15954,7.75
18196,0.0
7549,0.0
1213,8.51
6246,9.5
4674,8.63
624,8.33
11987,9.21
4643,0.0
4494,0.0
17407,7.0
9256,0.0
3909,0.0
1538,2.0
4340,8.38
12864,8.66
3598,9.19
18526,9.0
11338,9.05
1830,8.55
8787,8.25
18815,8.68
16160,0.0
11723,8.0
8817,8.41
8130,0.0
12957,8.84
13752,8.0
998,0.0
18062,8.85
395,10.0
9590,8.61
5414,9.75
17091,8.5
7003,9.08
16611,0.0
18630,5.0
15998,0.0
20,5.0
9591,8.17
1477,0.0
10735,8.71
2312,10.0
887,0.0
1585,0.0
11647,8.9
583,9.0
9853,0.0
17864,10.0
292,0.0
2384,6.11
14147,7.25
8534,8.74
16723,0.0
8455,5.0
12318,8.7
14359,5.0
5079,8.8
16260,10.0
7054,7.5
14427,0.0
11308,9.06
11224,9.23
12311,8.35
9765,6.75
10554,5.0
9341,8.17
4843,8.52
6751,9.07
190,10.0
85,8.65
17673,8.58
2935,7.5
14013,9.93
15150,9.0
12214,9.03
1719,9.0
17717,8.87
10174,8.6
12288,10.0
3471,0.0
5080,8.5
16725,7.91
12405,0.0
13668,0.0
3433,8.97
16464,9.07
1540,8.65
13130,8.73
10106,9.33
15588,9.32
18839,0.0
10516,7.5
18653,0.0
11256,9.01
15077,0.0
9308,7.81
16375,6.6
28,9.0
4542,8.52
6381,8.99
15376,0.0
10426,6.25
5992,9.14
888,9.0
7951,8.19
19018,8.02
4156,7.77
18754,0.0
836,10.0
16749,8.71
13255,8.47
15678,0.0
5682,5.5
3146,5.0
15463,9.2
7711,8.25
10817,0.0
8532,7.76
12320,8.38
6798,9.75
6541,10.0
8082,7.69
11032,0.0
3578,8.92
17369,9.0
11687,0.0
10879,0.0
4017,8.84
7767,9.03
15931,8.44
15151,0.0
